timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1618218111202,11138,Read Tracks,200,,Load test Thread Group 1-415,text,true,,434,232,500,500,http://localhost:8082/tracks/read/playlist/20,11138,0,0
1618218114273,8067,Read Tracks,200,,Load test Thread Group 1-326,text,true,,388,233,500,500,http://localhost:8082/tracks/read/playlist/120,8067,0,0
1618218112235,10105,Read Albums,200,,Load test Thread Group 1-388,text,true,,121428,221,500,500,http://localhost:8082/albums/read/,10104,0,0
1618218114382,7958,Read Tracks,200,,Load test Thread Group 1-180,text,true,,396,232,500,500,http://localhost:8082/tracks/read/playlist/27,7958,0,0
1618218117357,4983,Read Tracks,200,,Load test Thread Group 1-414,text,true,,393,232,500,500,http://localhost:8082/tracks/read/playlist/57,4983,0,0
1618218114382,7960,Create Artist,201,,Load test Thread Group 1-317,text,true,,302,292,500,500,http://localhost:8082/artists/create,7960,0,0
1618218114397,7945,Read Tracks,200,,Load test Thread Group 1-187,text,true,,442,233,500,500,http://localhost:8082/tracks/read/playlist/334,7945,0,0
1618218114426,8029,Read Tracks,200,,Load test Thread Group 1-325,text,true,,351,233,500,500,http://localhost:8082/tracks/read/playlist/283,8028,0,0
1618218114426,8029,Read Tracks,200,,Load test Thread Group 1-433,text,true,,426,233,500,500,http://localhost:8082/tracks/read/playlist/187,8029,0,0
1618218114426,8029,Read Tracks,200,,Load test Thread Group 1-174,text,true,,441,233,500,500,http://localhost:8082/tracks/read/playlist/109,8029,0,0
1618218114196,8258,Read Playlist,200,,Load test Thread Group 1-177,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8258,0,0
1618218114196,8259,Read Playlist,200,,Load test Thread Group 1-172,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8259,0,0
1618218114411,8124,Read Playlist,200,,Load test Thread Group 1-168,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8123,0,0
1618218114196,8340,Read Playlist,200,,Load test Thread Group 1-486,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8339,0,0
1618218114488,8054,Read Tracks,200,,Load test Thread Group 1-176,text,true,,431,233,500,500,http://localhost:8082/tracks/read/playlist/354,8054,0,0
1618218114565,7977,Read Tracks,200,,Load test Thread Group 1-428,text,true,,369,233,500,500,http://localhost:8082/tracks/read/playlist/421,7977,0,0
1618218114565,7978,Read Tracks,200,,Load test Thread Group 1-324,text,true,,371,233,500,500,http://localhost:8082/tracks/read/playlist/208,7978,0,0
1618218114211,8331,Read Playlist,200,,Load test Thread Group 1-173,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8331,0,0
1618218114567,7977,Create Album,201,,Load test Thread Group 1-405,text,true,,387,392,500,500,http://localhost:8082/albums/create,7977,0,0
1618218114581,7964,Create Track,201,,Load test Thread Group 1-399,text,true,,377,387,500,500,http://localhost:8082/tracks/create,7964,0,0
1618218114581,7965,Read Tracks,200,,Load test Thread Group 1-435,text,true,,382,233,500,500,http://localhost:8082/tracks/read/playlist/395,7965,0,0
1618218114596,7950,Read Tracks,200,,Load test Thread Group 1-478,text,true,,415,233,500,500,http://localhost:8082/tracks/read/playlist/372,7950,0,0
1618218114642,7904,Read Tracks,200,,Load test Thread Group 1-322,text,true,,359,233,500,500,http://localhost:8082/tracks/read/playlist/261,7904,0,0
1618218114426,8221,Read Playlist,200,,Load test Thread Group 1-171,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8221,0,0
1618218114642,8060,Read Tracks,200,,Load test Thread Group 1-453,text,true,,440,233,500,500,http://localhost:8082/tracks/read/playlist/134,8060,0,0
1618218114673,8029,Read Tracks,200,,Load test Thread Group 1-164,text,true,,385,233,500,500,http://localhost:8082/tracks/read/playlist/194,8029,0,0
1618218114426,8275,Read Playlist,200,,Load test Thread Group 1-165,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8275,0,0
1618218114689,8020,Read Tracks,200,,Load test Thread Group 1-170,text,true,,384,233,500,500,http://localhost:8082/tracks/read/playlist/203,8020,0,0
1618218114782,7927,Read Tracks,200,,Load test Thread Group 1-167,text,true,,429,233,500,500,http://localhost:8082/tracks/read/playlist/404,7927,0,0
1618218114797,7913,Read Tracks,200,,Load test Thread Group 1-166,text,true,,409,233,500,500,http://localhost:8082/tracks/read/playlist/161,7913,0,0
1618218114828,7882,Read Tracks,200,,Load test Thread Group 1-161,text,true,,433,232,500,500,http://localhost:8082/tracks/read/playlist/60,7882,0,0
1618218114875,7835,Read Tracks,200,,Load test Thread Group 1-151,text,true,,384,233,500,500,http://localhost:8082/tracks/read/playlist/320,7835,0,0
1618218117636,5074,Read Tracks,200,,Load test Thread Group 1-368,text,true,,360060,221,500,500,http://localhost:8082/tracks/read/,5071,0,0
1618218114906,7804,Read Tracks,200,,Load test Thread Group 1-156,text,true,,417,233,500,500,http://localhost:8082/tracks/read/playlist/298,7804,0,0
1618218114921,7789,Read Tracks,200,,Load test Thread Group 1-153,text,true,,376,233,500,500,http://localhost:8082/tracks/read/playlist/276,7789,0,0
1618218114921,7789,Read Tracks,200,,Load test Thread Group 1-158,text,true,,263,233,500,500,http://localhost:8082/tracks/read/playlist/364,7789,0,0
1618218115013,7697,Read Tracks,200,,Load test Thread Group 1-159,text,true,,356,233,500,500,http://localhost:8082/tracks/read/playlist/192,7697,0,0
1618218115075,7636,Read Tracks,200,,Load test Thread Group 1-157,text,true,,395,232,500,500,http://localhost:8082/tracks/read/playlist/22,7636,0,0
1618218115091,7620,Read Tracks,200,,Load test Thread Group 1-314,text,true,,388,233,500,500,http://localhost:8082/tracks/read/playlist/132,7620,0,0
1618218117805,4907,Website request,200,,Load test Thread Group 1-351,text,true,,7645,209,500,500,http://localhost:8082/,4907,0,1
1618218115091,7649,Read Tracks,200,,Load test Thread Group 1-460,text,true,,369,233,500,500,http://localhost:8082/tracks/read/playlist/167,7649,0,0
1618218115106,7634,Read Tracks,200,,Load test Thread Group 1-309,text,true,,378,233,500,500,http://localhost:8082/tracks/read/playlist/323,7634,0,0
1618218115122,7619,Read Tracks,200,,Load test Thread Group 1-312,text,true,,453,233,500,500,http://localhost:8082/tracks/read/playlist/188,7619,0,0
1618218114642,8098,Read Playlist,200,,Load test Thread Group 1-316,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8098,0,0
1618218117929,4813,Website request,200,,Load test Thread Group 1-491,text,true,,7645,209,500,500,http://localhost:8082/,4813,0,0
1618218114441,8321,Read Playlist,200,,Load test Thread Group 1-160,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8321,0,0
1618218114441,8335,Read Playlist,200,,Load test Thread Group 1-163,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8335,0,0
1618218114180,8696,Read Genres,200,,Load test Thread Group 1-323,text,true,,99721,221,500,500,http://localhost:8082/genres/read/,8695,0,0
1618218115168,7708,Read Tracks,200,,Load test Thread Group 1-150,text,true,,263,233,500,500,http://localhost:8082/tracks/read/playlist/379,7708,0,0
1618218115229,7648,Create Artist,201,,Load test Thread Group 1-476,text,true,,359,350,500,500,http://localhost:8082/artists/create,7648,0,0
1618218115229,7666,Read Tracks,200,,Load test Thread Group 1-450,text,true,,443,233,500,500,http://localhost:8082/tracks/read/playlist/105,7666,0,0
1618218115260,7635,Read Tracks,200,,Load test Thread Group 1-144,text,true,,392,233,500,500,http://localhost:8082/tracks/read/playlist/342,7635,0,0
1618218114642,8253,Read Playlist,200,,Load test Thread Group 1-162,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8252,0,0
1618218115276,7638,Read Tracks,200,,Load test Thread Group 1-310,text,true,,412,233,500,500,http://localhost:8082/tracks/read/playlist/317,7638,0,0
1618218115091,7823,Read Playlist,200,,Load test Thread Group 1-413,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7823,0,0
1618218115291,7682,Read Tracks,200,,Load test Thread Group 1-142,text,true,,414,232,500,500,http://localhost:8082/tracks/read/playlist/46,7682,0,0
1618218111818,11155,Read Playlist,200,,Load test Thread Group 1-36,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,11155,0,0
1618218118083,4892,Website request,200,,Load test Thread Group 1-397,text,true,,7645,209,500,500,http://localhost:8082/,4892,0,1
1618218115337,7662,Read Tracks,200,,Load test Thread Group 1-145,text,true,,398,233,500,500,http://localhost:8082/tracks/read/playlist/121,7662,0,0
1618218115321,7678,Read Tracks,200,,Load test Thread Group 1-141,text,true,,263,233,500,500,http://localhost:8082/tracks/read/playlist/360,7678,0,0
1618218115367,7632,Read Tracks,200,,Load test Thread Group 1-311,text,true,,402,233,500,500,http://localhost:8082/tracks/read/playlist/118,7632,0,0
1618218115122,7877,Read Playlist,200,,Load test Thread Group 1-154,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7876,0,0
1618218115229,7863,Read Playlist,200,,Load test Thread Group 1-152,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7862,0,0
1618218118068,5049,Read Playlist,200,,Load test Thread Group 1-265,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,5048,0,0
1618218115276,7863,Read Playlist,200,,Load test Thread Group 1-147,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7863,0,0
1618218115383,7770,Read Tracks,200,,Load test Thread Group 1-313,text,true,,263,233,500,500,http://localhost:8082/tracks/read/playlist/351,7770,0,0
1618218112964,10189,Read Albums,200,,Load test Thread Group 1-330,text,true,,121428,221,500,500,http://localhost:8082/albums/read/,10188,0,0
1618218115306,7901,Read Playlists,200,,Load test Thread Group 1-475,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7901,0,0
1618218115430,7778,Read Tracks,200,,Load test Thread Group 1-140,text,true,,396,232,500,500,http://localhost:8082/tracks/read/playlist/27,7778,0,0
1618218115507,7723,Read Tracks,200,,Load test Thread Group 1-398,text,true,,393,233,500,500,http://localhost:8082/tracks/read/playlist/314,7723,0,0
1618218115523,7707,Read Tracks,200,,Load test Thread Group 1-148,text,true,,407,233,500,500,http://localhost:8082/tracks/read/playlist/149,7707,0,0
1618218115554,7676,Read Tracks,200,,Load test Thread Group 1-438,text,true,,371,233,500,500,http://localhost:8082/tracks/read/playlist/301,7676,0,0
1618218115383,7846,Read Playlist,200,,Load test Thread Group 1-401,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7846,0,0
1618218115383,7939,Read Playlist,200,,Load test Thread Group 1-149,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7938,0,0
1618218115568,7791,Read Tracks,200,,Load test Thread Group 1-128,text,true,,446,233,500,500,http://localhost:8082/tracks/read/playlist/353,7791,0,0
1618218115430,7929,Read Playlist,200,,Load test Thread Group 1-136,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7929,0,0
1618218115383,7977,Read Playlist,200,,Load test Thread Group 1-493,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7976,0,0
1618218115383,7999,Read Playlist,200,,Load test Thread Group 1-409,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7999,0,0
1618218115430,7996,Read Playlist,200,,Load test Thread Group 1-146,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7996,0,0
1618218118393,5034,Website request,200,,Load test Thread Group 1-353,text,true,,7645,209,500,500,http://localhost:8082/,5034,0,0
1618218115629,7805,Read Tracks,200,,Load test Thread Group 1-130,text,true,,263,233,500,500,http://localhost:8082/tracks/read/playlist/352,7805,0,0
1618218115722,7712,Read Tracks,200,,Load test Thread Group 1-365,text,true,,263,233,500,500,http://localhost:8082/tracks/read/playlist/356,7712,0,0
1618218115553,7881,Read Playlist,200,,Load test Thread Group 1-133,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7880,0,0
1618218115722,7723,Read Tracks,200,,Load test Thread Group 1-444,text,true,,365,233,500,500,http://localhost:8082/tracks/read/playlist/303,7723,0,0
1618218115722,7724,Read Tracks,200,,Load test Thread Group 1-470,text,true,,360060,221,500,500,http://localhost:8082/tracks/read/,7721,0,0
1618218118485,4962,Website request,200,,Load test Thread Group 1-395,text,true,,7645,209,500,500,http://localhost:8082/,4962,0,1
1618218115568,7989,Read Playlist,200,,Load test Thread Group 1-131,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7989,0,0
1618218115782,7777,Read Tracks,200,,Load test Thread Group 1-121,text,true,,451,233,500,500,http://localhost:8082/tracks/read/playlist/144,7777,0,0
1618218115629,7930,Read Playlist,200,,Load test Thread Group 1-139,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7930,0,0
1618218115629,7963,Read Playlist,200,,Load test Thread Group 1-138,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7963,0,0
1618218115122,8475,Read Genres,200,,Load test Thread Group 1-315,text,true,,99721,221,500,500,http://localhost:8082/genres/read/,8475,0,0
1618218115629,8002,Read Playlist,200,,Load test Thread Group 1-134,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8001,0,0
1618218112391,11270,Read Playlist,200,,Load test Thread Group 1-18,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,11270,0,0
1618218115813,7875,Read Artist,200,,Load test Thread Group 1-463,text,true,,310,228,500,500,http://localhost:8082/artists/read/id/992,7875,0,0
1618218115629,8058,Read Playlist,200,,Load test Thread Group 1-137,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8058,0,0
1618218115829,7935,Read Tracks,200,,Load test Thread Group 1-446,text,true,,388,233,500,500,http://localhost:8082/tracks/read/playlist/132,7934,0,0
1618218118547,5216,Read Playlist,200,,Load test Thread Group 1-373,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,5216,0,0
1618218118718,5047,Website request,200,,Load test Thread Group 1-348,text,true,,7645,209,500,500,http://localhost:8082/,5047,0,0
1618218115784,7994,Read Playlist,200,,Load test Thread Group 1-135,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7994,0,0
1618218115859,7944,Read Tracks,200,,Load test Thread Group 1-120,text,true,,384,233,500,500,http://localhost:8082/tracks/read/playlist/396,7944,0,0
1618218115798,8005,Read Playlist,200,,Load test Thread Group 1-473,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8004,0,0
1618218115798,8052,Read Playlist,200,,Load test Thread Group 1-132,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8052,0,0
1618218115813,8058,Read Playlist,200,,Load test Thread Group 1-129,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8058,0,0
1618218115813,8075,Read Playlists,200,,Load test Thread Group 1-378,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8074,0,0
1618218115829,8087,Read Playlist,200,,Load test Thread Group 1-412,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8087,0,0
1618218115953,8045,Read Tracks,200,,Load test Thread Group 1-117,text,true,,396,233,500,500,http://localhost:8082/tracks/read/playlist/322,8045,0,0
1618218115859,8138,Read Playlist,200,,Load test Thread Group 1-451,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8138,0,0
1618218115968,8106,Read Tracks,200,,Load test Thread Group 1-119,text,true,,396,233,500,500,http://localhost:8082/tracks/read/playlist/137,8106,0,0
1618218116015,8059,Read Tracks,200,,Load test Thread Group 1-307,text,true,,398,232,500,500,http://localhost:8082/tracks/read/playlist/87,8059,0,0
1618218116030,8044,Read Tracks,200,,Load test Thread Group 1-114,text,true,,347,233,500,500,http://localhost:8082/tracks/read/playlist/329,8044,0,0
1618218115861,8212,Read Playlist,200,,Load test Thread Group 1-123,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8212,0,0
1618218116107,7980,Read Tracks,200,,Load test Thread Group 1-304,text,true,,353,232,500,500,http://localhost:8082/tracks/read/playlist/61,7980,0,0
1618218115875,8212,Read Playlist,200,,Load test Thread Group 1-122,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8212,0,0
1618218116199,7890,Read Tracks,200,,Load test Thread Group 1-300,text,true,,430,232,500,500,http://localhost:8082/tracks/read/playlist/96,7890,0,0
1618218115861,8228,Read Playlist,200,,Load test Thread Group 1-125,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8227,0,0
1618218116214,7895,Read Tracks,200,,Load test Thread Group 1-110,text,true,,413,233,500,500,http://localhost:8082/tracks/read/playlist/113,7895,0,0
1618218115875,8234,Read Playlist,200,,Load test Thread Group 1-124,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8234,0,0
1618218115953,8187,Read Playlists,200,,Load test Thread Group 1-306,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8187,0,0
1618218116230,7911,Read Tracks,200,,Load test Thread Group 1-456,text,true,,397,233,500,500,http://localhost:8082/tracks/read/playlist/289,7911,0,0
1618218116230,7911,Read Tracks,200,,Load test Thread Group 1-297,text,true,,382,232,500,500,http://localhost:8082/tracks/read/playlist/67,7911,0,0
1618218119181,4960,Read Tracks,200,,Load test Thread Group 1-238,text,true,,429,233,500,500,http://localhost:8082/tracks/read/playlist/404,4960,0,0
1618218115953,8279,Read Playlist,200,,Load test Thread Group 1-126,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8279,0,0
1618218116260,8013,Read Tracks,200,,Load test Thread Group 1-452,text,true,,380,232,500,500,http://localhost:8082/tracks/read/playlist/73,8013,0,0
1618218116138,8135,Read Playlist,200,,Load test Thread Group 1-118,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8135,0,0
1618218116367,7929,Read Tracks,200,,Load test Thread Group 1-302,text,true,,263,233,500,500,http://localhost:8082/tracks/read/playlist/379,7929,0,0
1618218116367,7929,Read Tracks,200,,Load test Thread Group 1-299,text,true,,263,233,500,500,http://localhost:8082/tracks/read/playlist/360,7929,0,0
1618218118964,5332,Read Playlist,200,,Load test Thread Group 1-42,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,5332,0,0
1618218116214,8116,Read Playlist,200,,Load test Thread Group 1-393,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8116,0,0
1618218116397,7943,Read Tracks,200,,Load test Thread Group 1-105,text,true,,441,232,500,500,http://localhost:8082/tracks/read/playlist/64,7943,0,0
1618218113980,10360,Read Albums,200,,Load test Thread Group 1-498,text,true,,121428,221,500,500,http://localhost:8082/albums/read/,10359,0,0
1618218116428,7912,Read Tracks,200,,Load test Thread Group 1-107,text,true,,423,233,500,500,http://localhost:8082/tracks/read/playlist/212,7912,0,0
1618218116428,7914,Create Track,201,,Load test Thread Group 1-479,text,true,,392,402,500,500,http://localhost:8082/tracks/create,7914,0,0
1618218116428,7914,Read Tracks,200,,Load test Thread Group 1-108,text,true,,369,233,500,500,http://localhost:8082/tracks/read/playlist/302,7914,0,0
1618218119474,4869,Website request,200,,Load test Thread Group 1-484,text,true,,7645,209,500,500,http://localhost:8082/,4869,0,0
1618218116444,7902,Read Tracks,200,,Load test Thread Group 1-103,text,true,,371,233,500,500,http://localhost:8082/tracks/read/playlist/301,7902,0,0
1618218116214,8131,Read Playlist,200,,Load test Thread Group 1-443,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8131,0,0
1618218116568,7801,Read Tracks,200,,Load test Thread Group 1-449,text,true,,385,233,500,500,http://localhost:8082/tracks/read/playlist/313,7801,0,0
1618218116568,7802,Read Tracks,200,,Load test Thread Group 1-97,text,true,,450,233,500,500,http://localhost:8082/tracks/read/playlist/337,7802,0,0
1618218116629,7741,Read Tracks,200,,Load test Thread Group 1-294,text,true,,434,232,500,500,http://localhost:8082/tracks/read/playlist/20,7741,0,0
1618218116260,8109,Read Playlist,200,,Load test Thread Group 1-116,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8109,0,0
1618218119504,4867,Website request,200,,Load test Thread Group 1-343,text,true,,7645,209,500,500,http://localhost:8082/,4867,0,1
1618218119551,4820,Website request,200,,Load test Thread Group 1-342,text,true,,7645,209,500,500,http://localhost:8082/,4820,0,1
1618218116644,7864,Read Tracks,200,,Load test Thread Group 1-422,text,true,,372,233,500,500,http://localhost:8082/tracks/read/playlist/387,7863,0,0
1618218116367,8140,Read Playlist,200,,Load test Thread Group 1-112,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8140,0,0
1618218116660,7870,Read Tracks,200,,Load test Thread Group 1-6,text,true,,365,233,500,500,http://localhost:8082/tracks/read/playlist/303,7870,0,0
1618218116675,7856,Read Tracks,200,,Load test Thread Group 1-295,text,true,,263,233,500,500,http://localhost:8082/tracks/read/playlist/361,7856,0,0
1618218119705,4826,Read Tracks,200,,Load test Thread Group 1-155,text,true,,375,233,500,500,http://localhost:8082/tracks/read/playlist/153,4826,0,0
1618218116397,8133,Read Playlist,200,,Load test Thread Group 1-113,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8133,0,0
1618218116737,7810,Read Tracks,200,,Load test Thread Group 1-293,text,true,,371,233,500,500,http://localhost:8082/tracks/read/playlist/208,7810,0,0
1618218116430,8116,Read Playlist,200,,Load test Thread Group 1-109,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8116,0,0
1618218116784,7784,Read Tracks,200,,Load test Thread Group 1-100,text,true,,406,233,500,500,http://localhost:8082/tracks/read/playlist/384,7784,0,0
1618218116444,8124,Read Playlist,200,,Load test Thread Group 1-111,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8123,0,0
1618218116644,7946,Read Playlist,200,,Load test Thread Group 1-492,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7945,0,0
1618218114180,10416,Read Albums,200,,Load test Thread Group 1-320,text,true,,121428,221,500,500,http://localhost:8082/albums/read/,10414,0,0
1618218119721,4876,Website request,200,,Load test Thread Group 1-339,text,true,,7645,209,500,500,http://localhost:8082/,4876,0,0
1618218115859,8788,Read Genres,200,,Load test Thread Group 1-305,text,true,,99721,221,500,500,http://localhost:8082/genres/read/,8787,0,0
1618218116784,7978,Read Playlist,200,,Load test Thread Group 1-387,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7978,0,0
1618218116737,8038,Read Playlist,200,,Load test Thread Group 1-106,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8038,0,0
1618218116814,7965,Read Tracks,200,,Load test Thread Group 1-292,text,true,,387,233,500,500,http://localhost:8082/tracks/read/playlist/215,7965,0,0
1618218116784,7994,Read Playlist,200,,Load test Thread Group 1-408,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,7994,0,0
1618218114196,10651,Read Albums,200,,Load test Thread Group 1-318,text,true,,121428,221,500,500,http://localhost:8082/albums/read/,10650,0,0
1618218116784,8063,Read Playlist,200,,Load test Thread Group 1-406,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8062,0,0
1618218116846,8002,Create Artist,201,,Load test Thread Group 1-296,text,true,,325,315,500,500,http://localhost:8082/artists/create,8002,0,0
1618218116846,8003,Read Tracks,200,,Load test Thread Group 1-425,text,true,,422,233,500,500,http://localhost:8082/tracks/read/playlist/401,8003,0,0
1618218116846,8003,Create Artist,201,,Load test Thread Group 1-285,text,true,,346,336,500,500,http://localhost:8082/artists/create,8003,0,0
1618218116814,8141,Read Playlist,200,,Load test Thread Group 1-392,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8141,0,0
1618218116846,8138,Read Tracks,200,,Load test Thread Group 1-99,text,true,,458,233,500,500,http://localhost:8082/tracks/read/playlist/409,8138,0,0
1618218116814,8170,Read Playlist,200,,Load test Thread Group 1-104,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8170,0,0
1618218116908,8106,Read Tracks,200,,Load test Thread Group 1-94,text,true,,450,233,500,500,http://localhost:8082/tracks/read/playlist/189,8106,0,0
1618218116814,8200,Read Playlist,200,,Load test Thread Group 1-390,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8200,0,0
1618218120047,4969,Website request,200,,Load test Thread Group 1-340,text,true,,7645,209,500,500,http://localhost:8082/,4969,0,1
1618218116908,8146,Read Tracks,200,,Load test Thread Group 1-455,text,true,,440,233,500,500,http://localhost:8082/tracks/read/playlist/134,8145,0,0
1618218116954,8100,Read Tracks,200,,Load test Thread Group 1-284,text,true,,400,233,500,500,http://localhost:8082/tracks/read/playlist/127,8100,0,0
1618218116846,8207,Read Playlist,200,,Load test Thread Group 1-98,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8207,0,0
1618218120185,4870,Website request,200,,Load test Thread Group 1-334,text,true,,7645,209,500,500,http://localhost:8082/,4870,0,0
1618218116846,8234,Read Playlist,200,,Load test Thread Group 1-382,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8234,0,0
1618218116260,8860,Read Artists,200,,Load test Thread Group 1-469,text,true,,62199,222,500,500,http://localhost:8082/artists/read/,8860,0,0
1618218116846,8326,Read Playlists,200,,Load test Thread Group 1-298,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8326,0,0
1618218116969,8203,Read Tracks,200,,Load test Thread Group 1-286,text,true,,369,233,500,500,http://localhost:8082/tracks/read/playlist/306,8203,0,0
1618218117015,8213,Read Tracks,200,,Load test Thread Group 1-95,text,true,,388,233,500,500,http://localhost:8082/tracks/read/playlist/367,8213,0,0
1618218116846,8382,Read Playlist,200,,Load test Thread Group 1-102,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8381,0,0
1618218116908,8332,Read Playlist,200,,Load test Thread Group 1-101,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8332,0,0
1618218117015,8227,Create Artist,201,,Load test Thread Group 1-371,text,true,,322,312,500,500,http://localhost:8082/artists/create,8227,0,0
1618218116969,8278,Read Playlist,200,,Load test Thread Group 1-291,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8278,0,0
1618218116397,8880,Read Artists,200,,Load test Thread Group 1-303,text,true,,62199,222,500,500,http://localhost:8082/artists/read/,8880,0,0
1618218117031,8261,Read Tracks,200,,Load test Thread Group 1-419,text,true,,459,233,500,500,http://localhost:8082/tracks/read/playlist/269,8261,0,0
1618218117062,8230,Read Tracks,200,,Load test Thread Group 1-89,text,true,,386,233,500,500,http://localhost:8082/tracks/read/playlist/333,8230,0,0
1618218116969,8323,Read Playlist,200,,Load test Thread Group 1-92,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8322,0,0
1618218116644,8754,Read Genres,200,,Load test Thread Group 1-376,text,true,,99721,221,500,500,http://localhost:8082/genres/read/,8754,0,0
1618218117093,8316,Read Tracks,200,,Load test Thread Group 1-91,text,true,,453,233,500,500,http://localhost:8082/tracks/read/playlist/188,8316,0,0
1618218116969,8440,Read Playlist,200,,Load test Thread Group 1-96,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8439,0,0
1618218117093,8318,Create Track,201,,Load test Thread Group 1-481,text,true,,375,385,500,500,http://localhost:8082/tracks/create,8318,0,0
1618218117140,8290,Read Tracks,200,,Load test Thread Group 1-278,text,true,,426,233,500,500,http://localhost:8082/tracks/read/playlist/187,8290,0,0
1618218117031,8399,Read Playlist,200,,Load test Thread Group 1-402,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8399,0,0
1618218117202,8240,Read Tracks,200,,Load test Thread Group 1-86,text,true,,434,232,500,500,http://localhost:8082/tracks/read/playlist/69,8240,0,0
1618218117232,8210,Read Tracks,200,,Load test Thread Group 1-274,text,true,,459,233,500,500,http://localhost:8082/tracks/read/playlist/269,8210,0,0
1618218117015,8427,Read Playlist,200,,Load test Thread Group 1-289,text,true,,56667,224,500,500,http://localhost:8082/playlists/read/,8427,0,0
1618218116800,8646,Read Genres,200,,Load test Thread Group 1-301,text,true,,99721,221,500,500,http://localhost:8082/genres/read/,8645,0,0
